"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","","","7544","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Safari(version=""14"", platform=""MAC"")",""
"passed","","","30320","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchBoxValidation@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","393236","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyChangingAnimationHomeScreen@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","34721","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyContactForm@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","120509","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Safari(version=""14"", platform=""MAC"")",""
"passed","","","69544","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","459261","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","223621","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","78723","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyAboutLinks@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","125715","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","160288","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchersTeamPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","7995","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Safari(version=""14"", platform=""MAC"")",""
"passed","","","99013","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyLogoRedirectsToHomepage@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","28761","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","24895","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","10556","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","27296","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyLogoRedirectsToHomepage@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","38659","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyMenuRedirection@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","13482","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","36164","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyContactForm@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","10689","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Safari(version=""14"", platform=""MAC"")",""
"failed","","","29923","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","94582","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchPage@Chrome(version=""90"", platform=""WINDOWS"")",""
