"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","27539","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","79444","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","15482","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","61727","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","23771","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","20076","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","20681","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","221906","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyMobileHomePageMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","17339","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Safari(version=""13"", platform=""MAC"")",""
"failed","","","92465","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","23055","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","25187","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","26624","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","16840","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","73693","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","23157","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","141583","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyNavBarButtonsTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","10072","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyFooterLinksMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","138431","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"failed","","","92849","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","23046","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyMobileHomePageMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","13138","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyPartnerLogoButtonsTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","79523","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySocialMediaLinksMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","112171","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","17265","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","46355","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","12951","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","18559","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","11252","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyFooterLinksMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","20202","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Edge(version=""83"", platform=""WINDOWS"")",""
"broken","","","15956","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Safari(version=""13"", platform=""MAC"")",""
"broken","","","79509","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyPartnerLogoButtonsTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","144558","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","17555","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","47957","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","22250","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyNavBarButtonsTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","9407","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","74406","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","27078","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","19262","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","21162","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","74094","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","10779","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","17308","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"broken","","","40373","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","174121","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","11931","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"broken","","","23702","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySocialMediaLinksMobileTest@Android(version=""10"", platform=""ANDROID"")",""
