"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","","","57458","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","51998","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","22998","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","11938","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","21974","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Safari(version=""13"", platform=""MAC"")",""
"passed","","","77560","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","84645","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","39452","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Chrome(version=""87"", platform=""WINDOWS"")",""
"broken","","","37461","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"broken","","","18996","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyVideoSectionMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","10288","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyFooterLinksMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","28413","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","16593","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","306197","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","27544","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","17224","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","67462","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","23949","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyMobileHomePageMobileTest@Android(version=""10"", platform=""ANDROID"")",""
