"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","","","","","DesktopSummitTests.CardanoSessionsSummitTest","","DesktopSummitTests.CardanoSessionsSummitTest","","verifySessionPageVideoPlayback@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","21042","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifySpeakerSection@Chrome(version=""90"", platform=""MAC"")",""
"failed","","","","","DesktopSummitTests.CardanoSessionsSummitTest","","DesktopSummitTests.CardanoSessionsSummitTest","","verifySessionPageVideoPlayback@Safari(version=""14"", platform=""MAC"")",""
"failed","","","","","DesktopSummitTests.CardanoSessionsSummitTest","","DesktopSummitTests.CardanoSessionsSummitTest","","verifySessionPageVideoPlayback@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","56121","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifySpeakerSection@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","850396","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersSections@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","156125","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyHomePageFooterItems@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","123559","","DesktopSummitTests.MediaPartnersTest","","DesktopSummitTests.MediaPartnersTest","","verifyPartnersSections@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","46356","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyHomePageMenuItems@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","583779","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersSections@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","38990","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyHomePageFooterItems@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","9108","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyAllArticlesMenu@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","157166","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersSections@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","47611","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyHomePageMenuItems@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","13991","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyNewsLetterSignupSection@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","20871","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifySpeakerSection@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","86861","","DesktopSummitTests.NewsPageTest","","DesktopSummitTests.NewsPageTest","","verifyNewsSections@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","304405","","DesktopSummitTests.NewsPageTest","","DesktopSummitTests.NewsPageTest","","verifyNewsSections@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","170538","","DesktopSummitTests.MediaPartnersTest","","DesktopSummitTests.MediaPartnersTest","","verifyPartnersSections@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","275303","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersPageDropdownSorting@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","630068","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersSections@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","56383","","DesktopSummitTests.ContactPageTest","","DesktopSummitTests.ContactPageTest","","verifyContactPage@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","37808","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyExploreWorldsSection@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","53595","","DesktopSummitTests.ContactPageTest","","DesktopSummitTests.ContactPageTest","","verifyContactPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","11485","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifyNewsLetterSignupSection@Safari(version=""14"", platform=""MAC"")",""
"passed","","","36015","","DesktopSummitTests.CardanoSummitHomePageTest","","DesktopSummitTests.CardanoSummitHomePageTest","","verifySpeakerSection@Safari(version=""14"", platform=""MAC"")",""
"passed","","","463749","","DesktopSummitTests.CardanoSessionsSummitTest","","DesktopSummitTests.CardanoSessionsSummitTest","","verifySessionPageToggles@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","251679","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","DesktopSummitTests.CardanoSummitSpeakersPageTest","","verfiySpeakersPageDropdownSorting@Chrome(version=""90"", platform=""WINDOWS"")",""
