"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","94477","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchBoxValidation@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","118223","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchPage@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","16715","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Safari(version=""14"", platform=""MAC"")",""
"passed","","","24774","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","30427","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","155503","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","51297","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyLogoRedirectsToHomepage@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","52770","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyLogoRedirectsToHomepage@Safari(version=""14"", platform=""MAC"")",""
"broken","","","85519","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","66403","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","38034","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","239028","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","36210","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyContactForm@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","141664","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","55588","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyContactForm@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","42715","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchPage@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","21970","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Safari(version=""14"", platform=""MAC"")",""
"broken","","","77985","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Safari(version=""14"", platform=""MAC"")",""
"failed","","","38892","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","24775","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Firefox(version=""88"", platform=""MAC"")",""
"failed","","","63347","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","337210","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Chrome(version=""90"", platform=""WINDOWS"")",""
"failed","","","37718","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","84575","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyChangingAnimationHomeScreen@Safari(version=""14"", platform=""MAC"")",""
