"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","","","13870","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyPartnerLogoButtonsTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","13812","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","21820","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","19625","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","9496","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyFooterLinksMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","15190","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","14845","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","573328","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"broken","","","15710","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","19122","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","19775","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","26568","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","12562","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","13291","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","19853","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","8775","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","16945","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Chrome(version=""87"", platform=""MAC"")",""
"broken","","","205849","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyPartnerLogoButtonsTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","16861","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","12013","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","19132","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyMobileHomePageMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","58683","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","45972","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","60750","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","25070","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","25435","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","71948","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","33174","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","370723","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","18726","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","12253","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","28615","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","13374","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyFooterLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","74764","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","55278","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","47389","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySocialMediaLinksMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","324352","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","16733","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Edge(version=""83"", platform=""WINDOWS"")",""
"broken","","","17076","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Safari(version=""13"", platform=""MAC"")",""
"passed","","","45607","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","80455","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySocialMediaLinksMobileTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","16994","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyNavBarButtonsTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","20257","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Firefox(version=""77"", platform=""MAC"")",""
"broken","","","22007","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePagePartnerLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","55052","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySocialMediaLinksTest@Firefox(version=""77"", platform=""WINDOWS"")",""
"passed","","","20552","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyNavBarButtonsTest@Chrome(version=""87"", platform=""WINDOWS"")",""
"passed","","","73199","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyNavBarButtonsTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","16160","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifySignupSectionMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","9337","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyFooterLinksMobileTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","35934","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Edge(version=""83"", platform=""WINDOWS"")",""
"passed","","","18464","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifySignUpSectionTest@Chrome(version=""87"", platform=""MAC"")",""
"passed","","","19960","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyHomePageTest@Firefox(version=""77"", platform=""MAC"")",""
"passed","","","22889","","DesktopTests.AfricaHomePageTest","","DesktopTests.AfricaHomePageTest","","verifyVideoSection@Safari(version=""13"", platform=""MAC"")",""
"passed","","","117208","","MobileTests.AfricaMobileHomePageTest","","MobileTests.AfricaMobileHomePageTest","","verifyMobileHomePageMobileTest@IPhone(version=""11"", platform=""IOS"")",""
