"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","165890","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","19870","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoExplorerIframeTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","7762","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileExploreCardanoNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","46072","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","21164","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","102971","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","11457","","MobileTest.MobileCardanoDocsCoreConceptsTest","","MobileTest.MobileCardanoDocsCoreConceptsTest","","verifyMobileCoreConceptsNextButtonsTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","29370","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","121985","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","24755","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"failed","","","6298","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","57415","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","88864","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","116618","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","58953","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","25412","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","59688","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","25285","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","56143","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","40593","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","12085","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunityPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","149947","","MobileTest.MobileCardanoDocsLearnTest","","MobileTest.MobileCardanoDocsLearnTest","","verifyMobileCardanoDocsLearnSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","83260","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","30633","","MobileTest.MobileCardanoPlutsTest","","MobileTest.MobileCardanoPlutsTest","","verifyMobileCardanoDocsPlutsNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","117814","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","8863","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionPageContentTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","42116","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","78413","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarloweSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","61956","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","23940","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","37585","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
