"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","209752","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","verifyVirtualMachinesLeftMenuItems@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","4513","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Safari(version=""14"", platform=""MAC"")",""
"passed","","","9308","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyFindOutMoreButton@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","34407","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySocialsSectionAboveFooterSection@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","9778","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySupportRequestButton@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","218059","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","verifyVirtualMachinesLeftMenuItems@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","12500","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySearchBar@Safari(version=""14"", platform=""MAC"")",""
"passed","","","76346","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyFooterSection@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","15458","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySearchBar@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","12687","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySupportRequestButton@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","208534","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","verifyVirtualMachinesLeftMenuItems@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","12037","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","11878","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySupportRequestButton@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","9516","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","6042","","DesktopCardanoDevelopersPageTests.CardanoDeveloersProgrammingLanguagesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDeveloersProgrammingLanguagesPageTest","","verifyCopyFunctionality@Safari(platform=""MAC"")",""
"passed","","","212240","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyFooterSection@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","11099","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySupportRequestButton@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","42097","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySocialsSectionAboveFooterSection@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","10449","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","155600","","DesktopCardanoDevelopersPageTests.CardanoDevelopersTestNetsPageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersTestNetsPageTest","","verifyTestNetsCardanoSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","210153","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersVirtualMachinesPageTest","","verifyVirtualMachinesLeftMenuItems@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","483307","","DesktopCardanoDevelopersPageTests.CardanoDeveloersProgrammingLanguagesPageTest","","DesktopCardanoDevelopersPageTests.CardanoDeveloersProgrammingLanguagesPageTest","","verifyCopyFunctionality@Chrome(platform=""MAC"")",""
"passed","","","13346","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyFindOutMoreButton@Safari(version=""14"", platform=""MAC"")",""
"passed","","","16317","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyMainMenuItems@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","4633","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","8306","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyFindOutMoreButton@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","10608","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySupportRequestButton@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","13836","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySearchBar@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","11779","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifyEmbededSupportSection@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","36698","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySocialsSectionAboveFooterSection@Safari(version=""14"", platform=""MAC"")",""
"passed","","","14886","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","DesktopCardanoDevelopersPageTests.CardanoDevelopersHomePageTest","","verifySearchBar@Chrome(version=""90"", platform=""WINDOWS"")",""
